timestamp,Hog_parking_Antoinette,Fox_office_Vicki,Fox_office_Joy,Hog_services_Marshall,Bull_office_Ella,Fox_education_Elvira,Bull_office_Sally,Fox_education_Charles,Bear_education_Chad,Rat_office_Lora,Rat_office_Adele,Rat_assembly_Kelley,Rat_public_Julieann,Bear_education_Lewis,Rat_office_Randy,Rat_assembly_Pauline,Rat_office_Craig
2017-11-25 19:00:00,14.166666666666666,115.01,148.78,54.76300000000001,1296.0,149.76,1753.0,10.26,1020.6503,218.62,587.3,4.88,1.0136363636363637,21.583333333333332,80.64,0.76,193.89
2017-11-25 20:00:00,14.333333333333334,110.51,146.14,54.975,1296.0,159.3,1753.0,10.31,1009.8615,220.34,602.33,5.64,1.0354545454545454,21.75,79.54,0.84,192.07
2017-11-25 21:00:00,14.5,108.3,143.08,54.903,1296.0,126.39,1753.0,10.18,995.0898,218.43,581.49,4.72,1.0572727272727271,20.5,53.67,0.8457142857142856,191.63
2017-11-25 22:00:00,14.666666666666666,107.02,140.79,54.938,1296.0,126.76,1753.0,10.29,986.2465,216.51,609.4,4.84,1.079090909090909,19.916666666666668,52.75,0.8514285714285714,190.4
2017-11-25 23:00:00,14.833333333333334,106.07,139.92,54.918,1296.0,113.84,1753.0,10.34,988.2007,221.3,576.09,4.96,1.1009090909090908,19.333333333333332,54.14,0.8571428571428571,189.27
2017-11-26 00:00:00,15.0,102.2,122.81,55.508,1296.0,121.62,1753.0,10.33,949.2202,264.24,617.57,5.08,1.1227272727272726,18.75,53.42,0.8628571428571429,186.6
2017-11-26 01:00:00,16.714285714285715,102.78,117.81,54.548,1296.0,111.32,1753.0,10.28,955.7785,220.75,574.26,5.04,1.1445454545454545,18.5,53.78,0.8685714285714285,188.04
2017-11-26 02:00:00,18.428571428571427,102.12,131.86,55.024,1296.0,121.25,1753.0416666666667,10.25,953.0751,206.61,619.03,5.16,1.1663636363636363,19.0,54.31,0.8742857142857143,190.23
2017-11-26 03:00:00,20.142857142857142,101.72,135.42,55.343,1296.0,117.46,1753.0833333333333,10.19,931.2248,207.23,583.61,5.08,1.1881818181818182,18.583333333333332,53.26,0.88,188.41
2017-11-26 04:00:00,21.857142857142858,100.74,133.96,54.779,1296.0,110.7,1753.125,10.16,934.5158,213.54,627.73,5.12,1.21,18.166666666666668,53.98,0.88,189.27
2017-11-26 05:00:00,23.57142857142857,101.24,136.26,55.343,1296.0,137.39,1753.1666666666667,10.14,973.5329,234.03,601.28,5.32,1.23,17.75,54.44,0.88,189.6
2017-11-26 06:00:00,25.285714285714285,101.51,134.97,54.908,1296.0,159.43,1753.2083333333333,10.13,982.478,234.19,683.24,5.44,1.1366666666666667,17.5,54.26,0.88,191.76
2017-11-26 07:00:00,27.0,101.66,132.26,55.389,1296.0,183.01,1753.25,9.37,999.7882,236.9,633.1,5.36,1.0433333333333332,17.75,54.2,0.84,185.9
2017-11-26 08:00:00,30.0,98.2,136.28,53.985,1296.0,180.4,1753.2916666666667,8.9,1008.0688,237.24,678.0,4.8,0.95,17.5,50.63,0.68,171.02
2017-11-26 09:00:00,26.0,102.9,147.1,53.215,1296.0,157.89,1753.3333333333333,8.88,1017.5232,240.8,674.56,5.36,0.8444444444444444,17.75,49.47,0.6,172.95
2017-11-26 10:00:00,22.0,105.73,151.21,53.466,1296.0,172.08,1753.375,16.25,1024.5896,238.83,664.91,4.28,0.7388888888888888,18.5,49.91,0.64,174.0
2017-11-26 11:00:00,17.0,108.93,151.18,53.667,1296.0,153.77,1753.4166666666667,16.15,1033.5482,235.55,630.47,4.08,0.6333333333333333,19.25,50.01,0.6,176.47
2017-11-26 12:00:00,15.0,112.94,152.38,53.398,1296.0,163.12,1753.4583333333333,16.37,1053.9722,220.07,643.89,4.12,0.5277777777777777,19.5,50.52,0.52,175.77
2017-11-26 13:00:00,15.333333333333334,114.96,151.76,53.92100000000001,1296.0,150.61,1753.5,18.25,1053.1406,224.49,632.27,4.0,0.42222222222222217,20.75,50.99,0.48,176.95
2017-11-26 14:00:00,15.666666666666666,123.83,156.62,53.88800000000001,1296.0,154.34,1753.5416666666667,18.55,1054.7433,219.39,627.99,3.92,0.31666666666666665,22.0,50.76,0.53,176.57
2017-11-26 15:00:00,16.0,129.37,157.14,54.79600000000001,1296.0,149.1,1753.5833333333333,17.45,1038.7071,225.36,607.77,3.88,0.21111111111111103,21.416666666666668,49.65,0.5800000000000001,177.57
2017-11-26 16:00:00,15.0,130.89,151.95,53.91,1296.0,146.74,1753.625,19.97,1030.7776,217.83,624.37,3.96,0.10555555555555551,20.833333333333332,49.42,0.63,177.22
2017-11-26 17:00:00,14.0,124.61,149.86,54.288,1296.0,165.61,1753.6666666666667,18.69,1018.1396,218.17,599.54,4.24,0.0,20.25,50.25,0.68,174.41
2017-11-26 18:00:00,16.0,118.0,153.51,55.389,1296.0,154.48,1753.7083333333333,12.07,994.3303,214.88,608.63,4.84,0.10083333333333333,20.0,54.37,0.92,187.6
2017-11-26 19:00:00,19.0,112.73,150.81,54.015,1296.0,161.57,1753.75,10.26,984.2513,215.82,591.79,5.64,0.20166666666666666,20.25,54.16,0.92,193.38
2017-11-26 20:00:00,19.375,109.94,149.95,54.967,1296.0,153.86,1753.7916666666667,10.27,866.0682,219.92,596.02,5.16,0.3025,21.0,53.94,0.92,194.62
2017-11-26 21:00:00,19.75,110.57,145.48,55.129,1296.0,141.82,1753.8333333333333,10.41,734.1356,221.33,597.65,5.44,0.4033333333333333,20.0,54.45,0.92,194.81
2017-11-26 22:00:00,20.125,105.4,142.6,54.915,1296.0,119.2,1753.875,10.363333333333333,927.2139,220.05,603.31,5.4,0.5041666666666667,18.75,54.7,0.92,194.79
2017-11-26 23:00:00,20.5,104.77,141.55,55.729,1296.0,122.69,1753.9166666666667,10.316666666666666,927.992,218.57,594.67,5.24,0.605,18.7,54.6,0.92,192.68
2017-11-27 00:00:00,20.875,103.42,123.75,56.089,1296.0,112.24,1753.9583333333333,10.27,810.051,264.9,635.18,6.28,0.7058333333333333,18.65,54.21,0.92,193.03
2017-11-27 01:00:00,21.25,102.61,120.44,56.148,1296.0,121.68,1754.0,10.31,842.448,212.25,607.23,5.56,0.8066666666666666,18.6,53.28,0.92,197.86
2017-11-27 02:00:00,21.625,107.5,133.96,54.867,1194.0833333333333,113.0,1988.7272727272727,10.24,848.9092,209.74,625.08,5.533333333333333,0.9075,18.55,53.82,0.92,197.85
2017-11-27 03:00:00,22.0,102.07,138.02,55.163,1092.1666666666667,120.04,2223.4545454545455,10.21,858.0115,208.11,614.8,5.506666666666667,1.0083333333333333,18.5,52.32,0.92,196.0
2017-11-27 04:00:00,25.0,101.4,133.81,54.493,990.25,124.62,2458.181818181818,10.23,861.5915,213.01,617.62,5.48,1.1091666666666666,18.25,52.25,0.92,196.71
2017-11-27 05:00:00,23.0,97.81,132.05,55.464,888.3333333333333,126.18,2692.909090909091,10.13,865.8349,235.25,738.01,5.56,1.21,18.0,51.96,0.87,193.42
2017-11-27 06:00:00,24.0,102.18,133.56,61.225,786.4166666666666,158.31,2927.6363636363635,10.67,865.9238,335.2,910.41,5.8,1.1233333333333333,21.0,78.83,0.8200000000000001,198.45
2017-11-27 07:00:00,25.0,120.02,135.3,72.555,684.5,193.69,3162.363636363636,10.36,919.0185,510.7,923.64,5.76,1.0366666666666666,22.25,80.19,0.77,186.82
2017-11-27 08:00:00,27.0,139.74,151.0,79.416,582.5833333333333,205.94,3397.090909090909,10.44,959.567,614.87,901.29,5.2,0.95,28.75,91.24,0.72,172.85
2017-11-27 09:00:00,25.0,158.89,169.71,80.835,480.66666666666663,216.1,3631.818181818182,10.29,1033.6549,710.37,939.34,4.76,0.95,35.5,94.25,0.6,180.83
2017-11-27 10:00:00,23.0,169.97,176.85,80.596,378.75,225.51,3866.5454545454545,18.21,1043.585,696.08,899.98,4.4,0.95,40.75,96.71,0.56,182.23
2017-11-27 11:00:00,21.285714285714285,172.95,180.91,78.90899999999998,276.83333333333326,234.38,4101.272727272727,17.74,1036.9762,659.63,882.06,4.28,0.95,42.0,96.51,0.52,185.97
2017-11-27 12:00:00,19.571428571428573,181.8,180.05,82.039,174.91666666666652,222.15,4336.0,18.55,1052.9747,642.5,860.62,4.76,0.95,42.5,98.66,0.56,186.49
2017-11-27 13:00:00,17.857142857142858,184.84,178.81,83.554,73.0,231.33,110.0,17.61,1043.1658,634.42,841.8,5.24,0.95,44.5,101.02,0.48,188.81
2017-11-27 14:00:00,16.142857142857142,182.55,180.19,81.23100000000002,68.0,242.7,109.0,16.86,1070.0784,630.83,818.47,5.72,0.95,45.0,104.1,0.52,189.11
2017-11-27 15:00:00,14.428571428571429,180.57,174.29,81.771,74.0,242.5,106.0,17.27,1060.2231,622.0,792.38,5.04,0.95,44.0,102.63,0.56,190.55
2017-11-27 16:00:00,12.714285714285715,174.28,167.59,76.51,75.0,246.43,103.0,16.42,1057.45,611.34,778.38,4.68,0.95,40.5,104.1,0.96,186.04
2017-11-27 17:00:00,11.0,165.02,164.17,68.775,79.0,245.15,100.0,14.4,1005.9524,592.61,791.78,5.88,0.95,33.75,100.57,1.12,182.92
2017-11-27 18:00:00,15.0,148.43,163.24,65.407,75.0,240.94,90.0,10.99,972.0616,561.33,763.2,5.72,0.9724999999999999,29.6,102.04,1.2,200.91
2017-11-27 19:00:00,16.0,135.64,157.81,62.959,74.0,207.07,93.0,10.7,943.9879,282.41,662.62,5.4,0.995,25.5,92.1,0.96,201.02
2017-11-27 20:00:00,15.0,135.23,152.93,61.614,67.0,214.3,95.0,10.67,956.6035,245.86,604.28,5.32,1.0175,23.75,89.2,0.68,199.19
2017-11-27 21:00:00,16.0,130.33,150.2,63.666,68.0,152.32,99.0,11.1,922.9686,230.72,589.2,5.2,1.04,19.5,65.4,0.88,196.28
2017-11-27 22:00:00,18.0,127.39,147.87,63.485,66.0,142.67,96.0,10.2,881.0981,227.66,563.03,6.0,1.0625,17.75,62.7,0.84,194.24
2017-11-27 23:00:00,16.0,121.47,144.82,63.617,64.0,135.52,60.0,9.57,879.3111,202.39,586.61,5.68,1.085,16.75,62.31,0.832,193.01
2017-11-28 00:00:00,18.0,119.47,123.54,63.51600000000001,63.0,132.04,50.0,9.68,754.1317,227.8,572.3,5.96,1.1075,17.0,63.85,0.824,194.98
2017-11-28 01:00:00,17.333333333333332,118.62,117.15,58.175,61.0,135.36,50.75,9.683333333333334,862.1754,206.08,429.74,6.88,1.13,16.5,62.76,0.8160000000000001,196.66
2017-11-28 02:00:00,16.666666666666668,115.44,128.26,55.68600000000001,62.0,122.07,51.5,9.686666666666666,848.4942,204.8,397.59,6.32,1.1524999999999999,17.0,61.61,0.808,199.04
2017-11-28 03:00:00,16.0,119.09,132.85,53.685,62.5,125.91,52.25,9.69,842.5749,207.64,425.65,6.28,1.175,16.75,61.71,0.8,197.42
2017-11-28 04:00:00,13.0,114.66,133.58,54.058,63.0,120.63,53.0,9.37,849.8432,211.82,415.1,6.24,1.1975,18.0,62.49,0.8266666666666667,195.37
2017-11-28 05:00:00,20.0,110.9,132.95,53.576,63.5,127.25,54.0,9.43,876.3809,233.22,506.36,6.32,1.22,19.25,86.65,0.8533333333333334,194.64
2017-11-28 06:00:00,21.0,113.06,134.21,60.194,64.0,175.08,83.0,10.16,897.5089999999999,321.69,676.32,6.28,1.13,20.5,86.87,0.88,205.03
2017-11-28 07:00:00,23.0,126.1,135.13,73.078,65.0,224.94,79.0,10.44,930.8956,540.25,698.85,6.24,1.04,22.5,91.8,0.84,198.73
2017-11-28 08:00:00,26.0,145.36,153.67,77.749,64.0,246.07,86.0,10.16,988.11,672.22,684.28,5.8,0.95,29.25,104.18,0.7333333333333333,183.18
2017-11-28 09:00:00,24.0,162.28,167.36,76.416,68.0,249.12,98.0,10.33,1043.8102,726.63,694.19,5.48,0.9522222222222222,37.25,114.41,0.6266666666666667,191.13
2017-11-28 10:00:00,23.0,169.71,173.79,76.91,73.0,252.14,102.0,10.28,1070.4699,699.37,671.45,5.12,0.9544444444444444,41.75,115.25,0.52,191.91
2017-11-28 11:00:00,21.0,177.2,177.92,77.25399999999998,72.0,240.65,107.0,10.37,1047.6747,672.97,638.39,4.8,0.9566666666666667,42.5,116.69,0.44,194.33
2017-11-28 12:00:00,17.0,186.91,173.66,78.233,33.0,234.11,50.0,14.55,1063.8932,675.5,621.63,4.0,0.9588888888888889,41.75,115.19,0.4,192.34
2017-11-28 13:00:00,16.666666666666668,185.5,174.05,80.32,111.0,248.48,169.0,18.29,1065.3506,670.84,606.32,3.84,0.961111111111111,41.0,115.73,0.48,196.49
2017-11-28 14:00:00,16.333333333333332,186.89,175.41,81.653,73.0,242.69,112.0,15.07,1052.6733,646.2,574.32,3.28,0.9633333333333333,43.0,115.13,0.64,197.67
2017-11-28 15:00:00,16.0,187.24,171.95,78.917,77.0,259.06,109.5,15.55,1060.5076,646.16,558.43,3.68,0.9655555555555555,42.5,115.1,0.8,194.71
2017-11-28 16:00:00,20.0,181.81,165.5,72.49,79.0,238.37,107.0,9.63,1046.6235,638.75,542.76,3.32,0.9677777777777777,42.0,115.58,0.96,192.05
2017-11-28 17:00:00,16.0,165.84,159.98,65.922,80.0,245.08,104.5,10.35,1008.0583,619.76,554.98,3.56,0.97,33.5,112.53,1.16,189.99
2017-11-28 18:00:00,19.0,146.31,157.54,64.907,76.0,234.07,102.0,10.68,981.9118,582.78,530.02,4.68,0.9693333333333333,27.0,108.26,1.32,203.79
2017-11-28 19:00:00,18.0,136.27,154.36,62.974,73.0,226.91,105.0,10.82,954.6306,295.96,452.54,4.4,0.9686666666666667,27.5,95.48,1.2,204.63
2017-11-28 20:00:00,20.0,133.58,148.83,64.39399999999999,68.0,222.77,101.0,10.57,929.8108,265.21,413.36,3.52,0.968,25.25,85.76,0.76,202.48
2017-11-28 21:00:00,22.0,123.15,147.6,63.551,66.33333333333333,161.55,88.0,10.58,924.6446,249.87,389.1,3.6,0.9673333333333333,23.0,59.25,0.88,199.65
2017-11-28 22:00:00,23.0,117.81,146.88,61.897,64.66666666666667,146.57,75.0,10.36,886.2553,250.15,395.57,3.52,0.9666666666666667,22.0,56.86,0.8,197.29
2017-11-28 23:00:00,22.4,119.05,139.89,62.49800000000001,63.0,138.2,62.0,10.103333333333333,858.6555,224.34,378.42,3.64,0.966,21.0,58.22,0.84,202.33
2017-11-29 00:00:00,21.8,115.67,124.77,63.067,62.0,127.93,58.0,9.846666666666666,847.8768,218.05,388.71,3.68,0.9653333333333333,20.0,57.27,0.92,202.52
2017-11-29 01:00:00,21.2,112.64,120.58,58.379,64.0,134.88,54.0,9.59,844.952,222.36,378.48,3.72,0.9646666666666667,20.083333333333332,58.35,0.84,199.31
2017-11-29 02:00:00,20.6,114.27,128.99,54.685,61.0,135.79,50.0,9.58,834.9188,213.5,397.5,4.0,0.964,20.166666666666668,58.97,0.92,199.5
2017-11-29 03:00:00,20.0,113.27,133.77,55.369,61.0,125.57,49.0,9.57,850.2396,214.46,375.14,4.08,0.9633333333333333,20.25,57.11,0.8666666666666667,198.29
2017-11-29 04:00:00,21.0,113.05,135.33,55.20399999999999,61.0,126.69,58.666666666666664,9.49,855.8386,226.88,397.44,4.2,0.9626666666666667,20.333333333333332,58.6,0.8133333333333334,198.07
2017-11-29 05:00:00,22.0,109.65,135.13,55.403,61.0,136.06,68.33333333333333,9.34,874.0941,245.35,432.55,5.04,0.962,20.416666666666668,83.96,0.76,199.6
2017-11-29 06:00:00,23.0,110.57,136.07,59.983,65.0,180.85,78.0,10.06,883.8576,310.08,614.4,4.2,0.9613333333333333,20.5,83.15,0.8,202.47
2017-11-29 07:00:00,24.0,126.16,137.81,75.952,64.0,224.85,83.0,10.23,920.063,422.58,625.9,4.32,0.9606666666666667,23.25,87.53,0.76,193.78
2017-11-29 08:00:00,27.0,140.84,148.95,79.53,65.0,237.75,91.0,10.33,969.7381,546.51,634.08,4.16,0.96,29.5,98.81,0.64,178.18
2017-11-29 09:00:00,24.0,153.92,158.28,77.793,68.0,232.62,100.0,10.25,1017.6691,671.93,658.06,3.92,0.9622222222222222,36.5,109.05,0.56,185.66
2017-11-29 10:00:00,18.0,167.25,171.27,75.712,76.0,227.97,105.0,10.1,1034.1133,670.98,639.32,3.48,0.9644444444444444,40.5,114.53,0.52,184.89
2017-11-29 11:00:00,16.0,173.51,175.76,77.847,70.0,244.01,108.0,9.98,1083.962,658.65,615.46,3.04,0.9666666666666667,41.25,114.8,0.48,189.73
2017-11-29 12:00:00,17.0,179.73,178.99,78.209,76.0,232.92,109.0,20.59,1078.5302,651.23,588.28,2.88,0.9688888888888889,39.0,115.36,0.44,187.83
2017-11-29 13:00:00,16.0,183.05,177.06,79.087,78.0,227.26,109.0,16.0,1077.5625,645.88,589.61,3.2,0.971111111111111,41.75,117.2,0.56,197.51
2017-11-29 14:00:00,15.0,186.23,176.09,77.06,72.0,261.85,109.0,17.11,1080.7496,634.26,571.19,4.76,0.9733333333333333,42.5,113.96,0.3733333333333334,202.28
2017-11-29 15:00:00,16.0,184.7,175.46,76.852,73.66666666666667,233.93,109.0,15.8,1090.8217,624.12,551.31,4.64,0.9755555555555555,43.0,115.47,0.1866666666666667,202.12
2017-11-29 16:00:00,18.0,176.56,166.1,70.49,75.33333333333333,232.36,108.0,14.48,1062.4229,610.99,542.36,4.5200000000000005,0.9777777777777777,41.25,113.09,0.0,202.73
2017-11-29 17:00:00,15.0,164.44,158.88,63.81399999999999,77.0,233.39,103.0,11.37,1012.071,597.64,543.16,4.4,0.98,35.25,108.66,1.16,198.81
2017-11-29 18:00:00,15.625,145.89,163.77,59.46100000000001,74.0,228.1,96.0,10.92,992.9927,570.28,519.24,4.76,1.0,27.75,107.04,1.24,214.14
2017-11-29 19:00:00,16.25,136.06,158.66,61.181,70.0,215.17,97.0,11.29,954.8357,296.59,448.27,3.4,1.02,26.5,95.04,1.08,217.55
2017-11-29 20:00:00,16.875,127.22,157.06,60.44,68.0,217.42,96.0,11.06,921.4086,269.81,417.02,1.92,1.04,26.0,87.47,0.72,213.76
2017-11-29 21:00:00,17.5,124.81,153.1,60.026,65.0,156.89,84.0,11.09,908.754,264.67,396.91,2.04,1.06,24.0,61.41,0.84,209.69
2017-11-29 22:00:00,18.125,123.97,148.39,59.16,64.66666666666667,143.62,82.0,9.99,893.2965,249.07,382.78,1.84,1.08,21.25,60.89,0.8218181818181818,205.68
2017-11-29 23:00:00,18.75,117.95,146.48,58.773,64.33333333333333,137.1,57.0,9.65,867.4418,228.57,380.49,1.8533333333333333,1.1,20.0,60.76,0.8036363636363636,197.93
2017-11-30 00:00:00,19.375,119.76,126.94,59.374,64.0,130.56,51.0,9.74,859.3941,231.15,389.25,1.8666666666666667,1.12,19.0,60.06,0.7854545454545454,197.52
2017-11-30 01:00:00,20.0,123.92,118.57,57.7,60.0,130.83,50.75,9.8,854.6306,225.77,389.24,1.88,1.14,19.5,60.29,0.7672727272727272,197.17
2017-11-30 02:00:00,19.0,119.56,131.22,53.695,62.0,120.12,50.5,9.64,861.4695,231.23,406.5,1.92,1.16,19.6,60.52,0.749090909090909,199.1
2017-11-30 03:00:00,20.0,120.51,136.22,54.651,61.0,127.21,50.25,9.66,856.6905,223.97,410.07,2.96,1.18,19.566666666666666,60.07,0.730909090909091,197.19
2017-11-30 04:00:00,21.2,121.82,134.18,53.673,59.0,119.23,50.0,9.63,863.8347,234.77,406.01,3.04,1.2,19.533333333333335,60.27,0.7127272727272728,196.18
2017-11-30 05:00:00,22.4,116.85,133.66,54.087,62.0,132.58,51.666666666666664,9.75,854.5769,246.63,474.55,2.64,1.22,19.5,84.78,0.6945454545454546,195.85
2017-11-30 06:00:00,23.6,115.69,134.54,59.04600000000001,65.0,173.7,53.333333333333336,10.24,865.914,316.41,593.35,2.68,1.1733333333333333,21.75,84.0,0.6763636363636364,196.98
2017-11-30 07:00:00,24.8,128.53,140.52,71.084,62.0,209.82,55.0,10.44,917.2351,418.8,622.88,2.72,1.1266666666666667,23.75,90.08,0.6581818181818182,195.14
2017-11-30 08:00:00,26.0,147.02,146.41,78.131,63.0,238.4,95.0,10.22,964.2022,529.27,630.71,2.24,1.08,29.75,99.59,0.64,177.08
2017-11-30 09:00:00,23.0,162.31,156.99,77.20100000000002,67.0,242.83,117.0,10.54,1003.259,664.62,671.36,1.92,1.0822222222222222,36.5,109.87,0.6,181.36
2017-11-30 10:00:00,17.0,167.37,159.89,78.469,73.0,246.67,116.0,10.68,1027.9411,687.49,631.49,1.8,1.0844444444444445,40.0,112.69,0.5599999999999999,187.47
2017-11-30 11:00:00,16.0,174.89,165.71,79.692,70.0,243.52,124.0,10.69,1035.1302,678.41,619.7,4.36,1.0866666666666667,42.5,112.36,0.52,193.45
2017-11-30 12:00:00,15.75,176.33,167.52,79.831,71.0,250.29,125.0,10.76,1060.8032,653.77,594.59,5.48,1.088888888888889,42.0,111.62,0.48,198.17
2017-11-30 13:00:00,15.5,185.0,169.77,77.68,74.0,250.13,128.0,10.64,1078.7208,642.14,579.98,5.08,1.0911111111111111,43.25,111.21,0.52,195.67
2017-11-30 14:00:00,15.25,187.14,173.07,78.893,75.33333333333333,255.8,126.0,17.93,1082.0143,638.78,568.71,4.933333333333334,1.0933333333333335,45.0,111.36,0.48,195.11
2017-11-30 15:00:00,15.0,181.75,167.06,77.027,76.66666666666667,250.86,122.0,19.17,1090.8621,629.04,546.29,4.786666666666666,1.0955555555555556,42.5,110.78,0.52,201.96
2017-11-30 16:00:00,22.0,174.16,162.95,74.801,78.0,257.43,126.0,13.31,1071.5093,618.41,539.96,4.64,1.097777777777778,37.75,109.2,1.04,201.05
2017-11-30 17:00:00,21.333333333333332,160.65,158.73,64.836,75.0,244.02,117.0,10.82,958.0034,615.6,535.7,5.44,1.1,33.0,106.39,1.04,195.24
2017-11-30 18:00:00,20.666666666666668,145.89,158.85,65.554,76.0,230.77,106.0,11.2,968.0443,563.47,528.08,4.88,1.11,28.25,104.51,1.04,213.04
2017-11-30 19:00:00,20.0,136.27,150.69,66.018,70.0,220.29,100.0,11.25,950.5118,284.25,455.91,4.8,1.12,26.916666666666668,91.87,1.04,213.77
2017-11-30 20:00:00,21.0,133.19,149.84,68.594,68.0,216.16,103.0,10.84,939.6131,246.02,407.56,4.52,1.1300000000000001,25.583333333333332,86.11,0.76,210.47
2017-11-30 21:00:00,21.4,130.5,146.84,66.962,66.0,168.66,88.0,10.7,926.1786,230.52,403.18,4.04,1.1400000000000001,24.25,62.78,0.7733333333333333,207.51
2017-11-30 22:00:00,21.8,128.48,147.34,65.743,64.0,135.32,79.0,10.83,886.1089,222.64,365.58,4.066666666666666,1.1500000000000001,20.0,61.61,0.7866666666666667,205.77
2017-11-30 23:00:00,22.2,126.47,141.33,65.57600000000001,62.0,138.01,57.0,9.82,881.6241,203.85,366.88,4.093333333333334,1.1600000000000001,19.75,61.09,0.8,205.81
2017-12-01 00:00:00,22.6,124.76,123.69,65.816,60.0,121.73,55.75,9.72,874.8248,198.14,359.04,4.12,1.17,18.75,62.24,0.76,204.39
2017-12-01 01:00:00,23.0,124.87,119.93,64.03399999999999,62.0,130.12,54.5,9.79,802.9446,199.71,376.18,4.16,1.18,18.5,61.86,0.8,205.26
2017-12-01 02:00:00,22.0,124.63,130.26,61.475,61.0,129.73,53.25,9.67,851.6872,196.3,361.14,4.2,1.19,18.25,61.16,0.76,196.44
2017-12-01 03:00:00,22.11111111111111,123.61,133.06,60.63399999999999,62.0,128.85,52.0,9.69,847.3402,196.83,381.9,4.92,1.2,18.0,60.81,0.8,193.48
2017-12-01 04:00:00,22.22222222222222,118.13,131.74,60.854,60.0,117.04,50.0,9.843333333333334,853.602,203.01,374.88,5.36,1.21,18.75,61.38,0.76,193.12
2017-12-01 05:00:00,22.333333333333332,110.74,131.64,61.291,64.0,128.51,53.0,9.996666666666666,870.6238,220.86,428.7,5.76,1.22,19.5,85.3,0.84,191.65
2017-12-01 06:00:00,22.444444444444443,115.59,129.98,64.877,65.0,161.41,80.0,10.15,893.2938,272.74,557.34,5.12,1.1366666666666667,20.25,85.46,0.8233333333333333,195.86
2017-12-01 07:00:00,22.555555555555557,129.58,135.57,74.5,64.0,215.72,82.0,10.48,915.7709,467.2,590.05,5.16,1.0533333333333332,22.0,92.02,0.8066666666666666,192.03
2017-12-01 08:00:00,22.666666666666668,150.68,147.12,79.21300000000002,66.0,223.11,88.33333333333333,10.29,975.3068,603.21,599.63,4.6,0.97,29.0,99.07,0.79,176.0
2017-12-01 09:00:00,22.77777777777778,163.08,157.31,78.743,68.0,236.26,94.66666666666667,9.92,992.1775,782.49,629.68,4.48,0.8622222222222222,37.0,105.61,0.7733333333333333,187.34
2017-12-01 10:00:00,22.88888888888889,167.37,158.95,78.671,71.0,237.38,101.0,10.58,1027.1172,743.74,600.7,4.24,0.7544444444444445,40.75,107.01,0.7566666666666666,190.51
2017-12-01 11:00:00,23.0,176.3,166.74,77.506,72.16666666666667,231.93,104.0,17.49,1026.3418,707.54,591.35,4.2,0.6466666666666666,42.25,109.74,0.74,191.46
2017-12-01 12:00:00,18.0,171.41,167.15,80.407,73.33333333333333,230.11,105.0,16.72,1039.873,718.33,579.07,5.12,0.5388888888888889,42.166666666666664,110.13,0.7233333333333334,191.06
2017-12-01 13:00:00,18.0,172.01,166.67,78.22,74.5,230.27,115.0,15.81,1036.1756,720.79,572.13,5.28,0.4311111111111111,42.083333333333336,109.71,0.7066666666666667,186.88
2017-12-01 14:00:00,18.0,178.67,164.89,77.21,75.66666666666667,220.67,107.0,15.76,1038.0681,700.76,558.92,5.56,0.32333333333333325,42.0,108.74,0.69,188.53
2017-12-01 15:00:00,18.0,177.96,164.13,77.808,76.83333333333333,225.79,106.0,15.59,1060.3656,719.24,549.1,5.2,0.2155555555555555,42.25,109.44,0.6733333333333333,191.35
2017-12-01 16:00:00,18.0,167.23,155.55,72.987,78.0,206.08,107.0,15.54,1031.4311,745.6,539.81,4.92,0.10777777777777775,37.5,105.64,0.6566666666666667,192.47
2017-12-01 17:00:00,15.0,153.0,154.36,65.67699999999999,76.0,207.72,103.0,12.13,989.6582,753.49,543.09,5.32,0.0,31.75,104.47,0.64,189.86
2017-12-01 18:00:00,13.0,138.85,154.28,63.839,73.66666666666667,187.61,90.0,11.13,948.1652,691.82,513.61,5.52,0.10166666666666667,27.25,99.04,0.76,206.14
2017-12-01 19:00:00,11.0,129.08,151.64,63.38800000000001,71.33333333333333,166.3,63.0,11.19,906.1141,285.05,435.36,6.4,0.20333333333333334,23.25,83.74,0.8,205.4
2017-12-01 20:00:00,9.0,116.49,144.52,65.164,69.0,185.89,56.0,11.2,844.2382,243.06,414.69,7.44,0.305,22.0,79.92,0.92,199.63
2017-12-01 21:00:00,9.2,112.57,141.88,62.683,63.0,140.67,57.0,11.47,888.4136,246.04,398.17,5.32,0.4066666666666667,19.0,55.56,0.84,199.89
2017-12-01 22:00:00,9.4,107.47,139.98,62.29600000000001,63.0,137.4,56.0,9.99,890.0196,225.63,402.7,5.4,0.5083333333333333,16.75,54.03,0.84,195.62
2017-12-01 23:00:00,9.6,107.87,134.19,62.587,63.0,124.63,51.0,9.876666666666667,868.4964,241.94,386.49,6.6,0.61,17.0,54.37,0.84,197.2
2017-12-02 00:00:00,9.8,103.04,120.22,62.06399999999999,63.0,133.71,48.0,9.763333333333334,847.9306,257.13,396.01,6.0,0.7116666666666667,16.0,54.47,0.84,194.96
2017-12-02 01:00:00,10.0,96.07,116.32,58.444,62.0,121.2,50.0,9.65,844.972,233.48,375.13,5.88,0.8133333333333334,15.25,54.05,0.84,196.77
2017-12-02 02:00:00,9.0,102.22,123.9,54.427,61.0,123.83,49.0,9.63,833.8236,208.54,413.83,5.84,0.915,15.0,53.65,0.88,199.71
